lon,lat,division,booth_info,premises,opening_hours,polling_place_type,has_bbq,has_other,source,state,polling_place_name,has_nothing,has_caek,address,extra_info,has_run_out,stall_name,stall_description,stall_website,first_report,latest_report
145.772249,-16.917246,"Barron River, Cairns",,St Monica's College,,Private School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,QLD,Cairns,0,0,"Lake Street, CAIRNS, 4870",Setting up mid-morning,,,,
153.417328,-28.040046,Mermaid Beach,,State High School,,Government School,0,,,QLD,Merrimac High,0,0,"Dunlop Court, MERMAID WATERS, 4218",,,,,
145.416551,-16.995432,Cook,,State High School,,Government School,0,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,QLD,Mareeba West,0,1,"Jasper Street, MAREEBA WEST, 4880",,,,,
148.638893,-21.139888,Mirani,,State School,,Government School,0,,,QLD,Finch Hatton,0,0,"Eungella Road, FINCH HATTON, 4756",,,,,
152.543211,-27.554574,Ipswich West,,State School,,Government School,0,,,QLD,Minden,0,0,"Cnr Warrego Hwy & Lowood Road, MINDEN, 4311",,,,,
153.430778,-28.085488,Burleigh,,State School,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Fudge""}",@sausagesizzles,QLD,Caningeraba,0,1,"Whistler Drive, BURLEIGH WATERS, 4220",,,,,
152.912642,-25.362351,Hervey Bay,,Rural Fire Brigade,,Other,0,,,QLD,Booral,0,0,"118 Oslove Drive, BOORAL, 4655",,,,,
153.06074,-27.494315,"Greenslopes, South Brisbane",,State School,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",https://coorpaross.eq.edu.au/calendarandnews/newsletters/newsletters/newsletter%20w1%20term%201%202015.pdf,QLD,Coorparoo,0,0,"327 Old Cleveland Road, COORPAROO, 4151",,,,,
153.073267,-27.432251,Clayfield,,Uniting Church Activities Centre,,Church,0,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Tiwtter,QLD,Doomben,0,0,"Cnr Jackson Street & Oxford Streets, HAMILTON, 4007",,,,,
150.458695,-27.280308,Warrego,,State School,,Government School,0,,,QLD,Tara,0,0,"22 Binnie Street, TARA, 4421",,,,,
